chnm,Classification,casn,Code,Testname,AC50
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_3C_TissueFactor_down,21.7461331
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_3C_VCAM1_down,22.57558718
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_3C_Vis_down,32.54194384
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_3C_uPAR_down,14.07383066
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_4H_Eotaxin3_down,15.5877708
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_4H_MCP1_down,22.77086327
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_4H_Pselectin_down,21.02513344
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_4H_SRB_down,24.86181395
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_4H_VCAM1_down,25.51676408
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_4H_VEGFRII_down,23.24982487
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_4H_uPAR_down,24.18773865
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_BE3C_HLADR_down,6.744723951
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_BE3C_IL1a_down,13.75557419
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_BE3C_IP10_down,20.53912886
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_BE3C_MIG_down,25.9824224
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_BE3C_MMP1_down,22.77772764
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_BE3C_PAI1_down,27.46696132
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_BE3C_SRB_down,14.68562881
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_BE3C_TGFb1_down,17.28441289
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_BE3C_tPA_down,8.500360408
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_BE3C_uPAR_down,14.98130451
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_BE3C_uPA_down,13.51635857
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_HLADR_down,13.55595458
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_IL8_down,21.70999391
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_LDLR_down,33.39250377
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_MCP1_down,35.81409336
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_MCSF_down,23.62217183
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_MIG_down,16.73602502
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_Proliferation_down,10.17852549
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_SAA_down,12.77048844
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_SRB_down,33.61153662
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_Thrombomodulin_up,4.832026054
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_TissueFactor_down,19.22963287
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_VCAM1_down,18.92854901
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_CASM3C_uPAR_down,34.03123988
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_KF3CT_ICAM1_down,11.57918201
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_KF3CT_IL1a_down,9.706649499
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_KF3CT_IP10_down,7.515147616
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_KF3CT_MCP1_down,8.211488416
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_KF3CT_MMP9_down,10.75045515
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_KF3CT_SRB_down,7.850133142
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_KF3CT_TGFb1_down,8.099660344
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_KF3CT_TIMP2_down,9.241140911
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_KF3CT_uPA_down,9.623426031
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_LPS_CD40_down,15.87816103
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_LPS_Eselectin_down,32.16411112
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_LPS_IL1a_down,13.40757553
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_LPS_IL8_down,14.06084175
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_LPS_MCP1_down,13.2584061
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_LPS_MCSF_down,15.24873895
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_LPS_PGE2_down,14.47538581
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_LPS_SRB_down,24.46530723
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_LPS_TNFa_down,11.91504777
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_LPS_TissueFactor_down,23.04291571
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_LPS_VCAM1_down,21.83274763
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_SAg_CD38_down,25.07873617
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_SAg_CD40_down,32.67587004
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_SAg_CD69_down,16.89398924
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_SAg_Eselectin_down,28.46425946
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_SAg_IL8_down,33.81374883
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_SAg_MCP1_down,23.33548277
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_SAg_MIG_down,39.32059479
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_SAg_PBMCCytotoxicity_down,17.12705866
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_SAg_Proliferation_down,4.88242954
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_SAg_SRB_down,23.8015669
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_CollagenIII_down,4.306757172
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_EGFR_down,7.812875597
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_IL8_down,2.252839257
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_IP10_down,1.182115053
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_MCSF_down,1.104075792
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_MIG_down,1.353486969
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_MMP1_down,2.088515042
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_PAI1_down,3.135581361
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_Proliferation_down,0.976062135
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_SRB_down,3.881411863
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_TIMP1_down,1.537274123
disulfiram,MostDILI Drugs,97-77-8,C97778,BSK_hDFCGF_VCAM1_down,1.036642647
disulfiram,MostDILI Drugs,97-77-8,C97778,CEETOX_H295R_ANDR_dn,7.037101941
disulfiram,MostDILI Drugs,97-77-8,C97778,NHEERL_ZF_144hpf_TERATOSCORE_up,0.20049566
disulfiram,MostDILI Drugs,97-77-8,C97778,NIS_HEK293T_CTG_Cytotoxicity,34.16324298
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_ADME_hCYP19A1,6.529699357
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_ADME_hCYP1A2,1.089062834
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_ADME_hCYP2B6,0.340968672
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_ADME_hCYP2C19,1.217123855
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_ADME_hCYP2C9,2.56950904
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_ENZ_rACFSKBinding,7.446437824
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_bAdoR_NonSelective,40.95275074
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_g5HT4,23.45648281
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_gLTD4,1.347953248
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_gOpiateK,16.3096629
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_h5HT6,9.369429465
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_h5HT7,16.00206187
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_hAdrb1,2.696425525
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_hDRD1,3.547686194
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_hNK2,1.362117017
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_hNPY1,23.46664619
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_hORL1,17.13837805
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_rH3,20.21408999
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_rOpiate_NonSelectiveNa,28.29996569
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_GPCR_rV1,20.55777777
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_MP_hPBR,3.525899417
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_MP_rPBR,0.276452992
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_NR_hPXR,1.097248279
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_OR_gSIGMA_NonSelective,21.59261312
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_TR_gDAT,40.94191846
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_TR_hAdoT,19.45771778
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_TR_hDAT,13.45785636
disulfiram,MostDILI Drugs,97-77-8,C97778,NVS_TR_hNET,0.305080339
disulfiram,MostDILI Drugs,97-77-8,C97778,OT_AR_ARSRC1_0480,38.35992549
disulfiram,MostDILI Drugs,97-77-8,C97778,OT_AR_ARSRC1_0960,53.3339306
disulfiram,MostDILI Drugs,97-77-8,C97778,OT_ER_ERaERb_1440,16.14282739
disulfiram,MostDILI Drugs,97-77-8,C97778,OT_ERa_EREGFP_0120,71.53883677
disulfiram,MostDILI Drugs,97-77-8,C97778,OT_ERa_EREGFP_0480,83.19742001
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AP1_BLA_Agonist_ch1,0.296390905
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AP1_BLA_Agonist_ch2,3.741203926
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AP1_BLA_Agonist_ratio,4.853001665
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_ARE_BLA_agonist_viability,0.092901838
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AR_BLA_Agonist_ratio,56.29796338
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AR_BLA_Antagonist_ch1,0.130133824
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AR_BLA_Antagonist_ch2,0.124117352
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AR_BLA_Antagonist_ratio,0.111373669
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AR_BLA_Antagonist_viability,0.151157898
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AR_LUC_MDAKB2_Agonist2_viability,0.21755724
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AR_LUC_MDAKB2_Antagonist,0.165938663
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AR_LUC_MDAKB2_Antagonist_Specificity,0.189410722
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AR_LUC_MDAKB2_Antagonist_Specificity_viability,0.40469605
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AR_LUC_MDAKB2_Antagonist_viability,0.154063497
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_AhR_LUC_Agonist_viability,0.342228992
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_Aromatase_Inhibition,0.07410928
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_Aromatase_Inhibition_viability,0.088384877
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_CAR_Agonist_viabillity,0.252482146
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_CAR_Antagonist,0.2173162
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_CAR_Antagonist_viability,0.347822263
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_DT40,0.115728851
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_DT40_100,0.125819785
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_DT40_657,0.044915947
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_ELG1_LUC_Agonist,17.74295487
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_ERR_Antagonist,0.262627645
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_ERR_viability,0.276038533
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_ERa_LUC_BG1_Antagonist,0.317628365
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_ERa_LUC_BG1_Antagonist_viability,0.221967059
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_ERb_BLA_Agonist_viability,0.144155963
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_ERb_BLA_Antagonist_ch1,0.311403382
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_ERb_BLA_Antagonist_ch2,0.262343916
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_ERb_BLA_Antagonist_ratio,0.250459887
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_ERb_BLA_Antagonist_viability,0.26980805
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_FXR_BLA_Antagonist_ch1,0.177438079
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_FXR_BLA_Antagonist_ch2,0.075073572
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_FXR_BLA_antagonist_ratio,0.188044424
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_FXR_BLA_antagonist_viability,0.08030173
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_H2AX_HTRF_CHO_Agonist_ratio,0.287074469
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_H2AX_HTRF_CHO_viability,166.5086318
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_HSE_BLA_agonist_ch1,0.070286065
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_HSE_BLA_agonist_ch2,3.50961711
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_HSE_BLA_agonist_ratio,0.03564261
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_HSE_BLA_agonist_viability,0.062203068
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_NFkB_BLA_agonist_ch1,0.27589244
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_PGC_ERR_Antagonist,0.275081896
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_PGC_ERR_viability,0.168831975
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_PPARd_BLA_Agonist_viability,0.087804923
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_PPARd_BLA_Antagonist_ch2,0.197542741
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_PPARd_BLA_antagonist_ratio,0.072237792
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_PPARd_BLA_antagonist_viability,0.115789129
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_PPARg_BLA_Agonist_ch2,0.100195786
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RAR_LUC_Agonist_viability,87.68149056
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RAR_LUC_Antagonist,0.289231092
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RORg_LUC_CHO_Antagonist,0.207733649
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RORg_LUC_CHO_Antagonist_viability,0.259733573
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEK293_FLO_32hr_viability,0.085490664
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEK293_FLO_40hr_viability,0.096676219
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEK293_GLO_08hr_viability,17.01225605
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEK293_GLO_16hr_viability,15.46754946
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEK293_GLO_24hr_viability,15.45645863
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEK293_GLO_32hr_viability,0.173035223
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEK293_GLO_40hr_viability,0.168914624
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEPG2_FLO_08hr_viability,71.62147272
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEPG2_FLO_16hr_ctrl_viability,46.07570756
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEPG2_FLO_24hr_viability,0.079357299
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,0.093701121
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,0.096312221
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEPG2_GLO_08hr_ctrl_viability,30.7475391
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEPG2_GLO_16hr_ctrl_viability,31.72784596
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEPG2_GLO_24hr_ctrl_viability,0.115288717
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEPG2_GLO_32hr_ctrl_viability,0.131177504
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RT_HEPG2_GLO_40hr_viability,0.147818418
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_RXR_BLA_Agonist_viability,0.156544267
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_SSH_3T3_GLI3_Agonist_viability,0.601034393
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_SSH_3T3_GLI3_Antagonist,0.189397757
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_SSH_3T3_GLI3_Antagonist_viability,0.382137636
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_TR_LUC_GH3_Antagonist,0.058788234
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_TR_LUC_GH3_Antagonist_viability,0.074722636
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_TSHR_Agonist_ratio,45.27631399
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_TSHR_HTRF_Agonist_ch1,44.39932969
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_VDR_BLA_Agonist_viability,0.106531128
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_VDR_BLA_Antagonist_ch1,32.23132444
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_VDR_BLA_Antagonist_ch2,33.62377945
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_VDR_BLA_antagonist_ratio,28.62664527
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_VDR_BLA_antagonist_viability,51.57856633
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_p53_BLA_p1_ch2,6.975804916
disulfiram,MostDILI Drugs,97-77-8,C97778,TOX21_p53_BLA_p2_ch2,16.82111214
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_AXIS_up,0.321634887
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_ActivityScore,0.891076291
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_BRAI_up,0.755632418
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_CIRC_up,7.192740318
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_EYE_up,0.776170728
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_JAW_up,1.015370726
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_NC_up,0.110530776
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_PE_up,1.072731866
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_SNOU_up,1.214819507
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_SOMI_up,0.463799352
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_SWIM_up,1.177721414
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_TRUN_up,0.969965777
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_TR_up,1.864788386
disulfiram,MostDILI Drugs,97-77-8,C97778,Tanguay_ZF_120hpf_YSE_up,0.455892518
estrone,AmbiDILIDrugs,53-16-7,C53167,ACEA_AR_agonist_80hr,0.021266873
estrone,AmbiDILIDrugs,53-16-7,C53167,ACEA_AR_antagonist_AUC_viability,28.27283993
estrone,AmbiDILIDrugs,53-16-7,C53167,ACEA_ER_80hr,0.010617471
estrone,AmbiDILIDrugs,53-16-7,C53167,APR_HepG2_MitoMass_24h_dn,79.88777739
estrone,AmbiDILIDrugs,53-16-7,C53167,ATG_ERE_CIS_up,0.009
estrone,AmbiDILIDrugs,53-16-7,C53167,ATG_ERa_TRANS_up,0.009
estrone,AmbiDILIDrugs,53-16-7,C53167,ATG_PXRE_CIS_up,5.271339553
estrone,AmbiDILIDrugs,53-16-7,C53167,ATG_PXR_TRANS_up,1.363776284
estrone,AmbiDILIDrugs,53-16-7,C53167,BSK_3C_HLADR_down,22.18590389
estrone,AmbiDILIDrugs,53-16-7,C53167,BSK_3C_Proliferation_down,20.66997448
estrone,AmbiDILIDrugs,53-16-7,C53167,BSK_BE3C_MMP1_up,5.806760394
estrone,AmbiDILIDrugs,53-16-7,C53167,BSK_LPS_Eselectin_up,0.118530827
estrone,AmbiDILIDrugs,53-16-7,C53167,BSK_hDFCGF_EGFR_up,0.033752873
estrone,AmbiDILIDrugs,53-16-7,C53167,BSK_hDFCGF_IP10_down,16.74953269
estrone,AmbiDILIDrugs,53-16-7,C53167,BSK_hDFCGF_Proliferation_down,17.62497404
estrone,AmbiDILIDrugs,53-16-7,C53167,CEETOX_H295R_11DCORT_dn,4.842441556
estrone,AmbiDILIDrugs,53-16-7,C53167,CEETOX_H295R_ANDR_dn,8.496500503
estrone,AmbiDILIDrugs,53-16-7,C53167,CEETOX_H295R_CORTIC_dn,0.557968881
estrone,AmbiDILIDrugs,53-16-7,C53167,CEETOX_H295R_CORTISOL_dn,5.206614648
estrone,AmbiDILIDrugs,53-16-7,C53167,CEETOX_H295R_DOC_dn,1.444321338
estrone,AmbiDILIDrugs,53-16-7,C53167,CEETOX_H295R_ESTRADIOL_up,0.779270756
estrone,AmbiDILIDrugs,53-16-7,C53167,CEETOX_H295R_ESTRONE_up,0.073564269
estrone,AmbiDILIDrugs,53-16-7,C53167,CEETOX_H295R_OHPREG_up,1.45580026
estrone,AmbiDILIDrugs,53-16-7,C53167,CEETOX_H295R_OHPROG_dn,10.56183039
estrone,AmbiDILIDrugs,53-16-7,C53167,CEETOX_H295R_PROG_dn,0.708211911
estrone,AmbiDILIDrugs,53-16-7,C53167,CEETOX_H295R_TESTO_dn,7.569645157
estrone,AmbiDILIDrugs,53-16-7,C53167,NVS_GPCR_rOpiate_NonSelectiveNa,16.9078828
estrone,AmbiDILIDrugs,53-16-7,C53167,NVS_NR_bER,0.021751514
estrone,AmbiDILIDrugs,53-16-7,C53167,NVS_NR_bPR,0.221630242
estrone,AmbiDILIDrugs,53-16-7,C53167,NVS_NR_cAR,0.442006104
estrone,AmbiDILIDrugs,53-16-7,C53167,NVS_NR_hAR,0.086176921
estrone,AmbiDILIDrugs,53-16-7,C53167,NVS_NR_hER,0.0015406
estrone,AmbiDILIDrugs,53-16-7,C53167,NVS_NR_hPR,0.155511621
estrone,AmbiDILIDrugs,53-16-7,C53167,NVS_NR_mERa,0.008857476
estrone,AmbiDILIDrugs,53-16-7,C53167,NVS_TR_rSERT,4.53907874
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_AR_ARELUC_AG_1440,0.251122761
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_AR_ARSRC1_0480,13.50972214
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_AR_ARSRC1_0960,1.462196385
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_ER_ERaERa_0480,0.209667456
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_ER_ERaERa_1440,0.161564379
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_ER_ERaERb_0480,0.084329523
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_ER_ERaERb_1440,0.074622503
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_ER_ERbERb_0480,0.044307191
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_ER_ERbERb_1440,0.047526277
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_ERa_EREGFP_0120,0.00109188
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_ERa_EREGFP_0480,0.000262521
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_FXR_FXRSRC1_1440,23.89469487
estrone,AmbiDILIDrugs,53-16-7,C53167,OT_NURR1_NURR1RXRa_1440,32.12446211
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_AR_BLA_Agonist_ch2,26.71048938
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_AR_BLA_Antagonist_ch2,0.551841233
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_AR_BLA_Antagonist_ratio,0.545369088
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_AR_LUC_MDAKB2_Agonist,4.316871599
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_AR_LUC_MDAKB2_Agonist_Counterscreen,4.213785742
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_AR_LUC_MDAKB2_Antagonist,0.529940629
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_AR_LUC_MDAKB2_Antagonist_Specificity,0.644264338
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_CAR_Agonist,13.08033025
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_DT40,19.51259497
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_DT40_100,0.1850979
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_DT40_657,0.152751566
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_ERR_Antagonist,7.154380226
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_ERa_BLA_Agonist_ch1,0.004272382
estrone,AmbiDILIDrugs,53-16-7,C53167,TOX21_ERa_BLA_Agonist_ch2,0.001176799
